record_type,current_path,filename,document_id,title,version,status,classification,normative_role,semantic_owner,brand_era,canonical_state,dependencies,supersedes,superseded_by,target_class,target_path,recommended_action,duplicate_of,migration_risk,sprint,evidence_basis,notes
FILE,DOCS/CAW/M08/AMS-0804-DEFICIENCY-REPORT.md,AMS-0804-DEFICIENCY-REPORT.md,N/A,AMS-0804 — Policy Graph Representation Deficiency Report,string,** **PAUSED — ESCALATED FOR COUNCIL RESOLUTION**,**,"** G-0807 (Policy Evaluation Semantics), G-0813 (Execution Budget Semantics), G-0815 (Policy Version Semantics)",N/A,Zyppi,EVIDENCE,N/A,N/A,N/A,PROGRAMS-CAW-AMS,DOCS/PROGRAMS/CAW/M08/AMS-0804-DEFICIENCY-REPORT.md,MOVE_TO_TARGET,N/A,MEDIUM,S13B,CAW AMS evidence/closure report,"File size 6462 bytes, SHA256 a0ed065a5a1d..."
FILE,DOCS/CAW/M08/AMS-0804-FINAL-VERIFICATION-REPORT.md,AMS-0804-FINAL-VERIFICATION-REPORT.md,N/A,AMS-0804 — Final Implementation Verification Report,N/A,** **CLOSED — VERIFIED & RATIFIED**,N/A,"** AMS-0804 Council Determination; G-0805, G-0807, G-0813, G-0815",N/A,Zyppi,EVIDENCE,N/A,N/A,N/A,PROGRAMS-CAW-AMS,DOCS/PROGRAMS/CAW/M08/AMS-0804-FINAL-VERIFICATION-REPORT.md,MOVE_TO_TARGET,N/A,MEDIUM,S13B,CAW AMS evidence/closure report,"File size 10425 bytes, SHA256 e9b7534af567..."
FILE,DOCS/CAW/M08/AMS-0804-Round-3A-CAW-011-Repository-Evidence-Report.md,AMS-0804-Round-3A-CAW-011-Repository-Evidence-Report.md,N/A,AMS-0804 — Round 3A — CAW-011 Repository Evidence Report,N/A,** BLOCKED — missing/conflicting repository evidence,IMPLEMENTED BEHAVIOR,** NONE,N/A,Zyppi,EVIDENCE,N/A,N/A,N/A,PROGRAMS-CAW-AMS,DOCS/PROGRAMS/CAW/M08/AMS-0804-Round-3A-CAW-011-Repository-Evidence-Report.md,MOVE_TO_TARGET,N/A,MEDIUM,S13B,CAW AMS evidence/closure report,"File size 19740 bytes, SHA256 5f47f4462b30..."
FILE,DOCS/CAW/M08/AMS-0804-TRANSPORT-BOUNDARY-TRACE-REPORT.md,AMS-0804-TRANSPORT-BOUNDARY-TRACE-REPORT.md,N/A,AMS-0804 — Transport Boundary Trace Report,N/A,** **CLOSED — TRACE COMPLETE**,N/A,"** G-0805, G-0807, G-0813, G-0815",N/A,Zyppi,EVIDENCE,N/A,N/A,N/A,PROGRAMS-CAW-AMS,DOCS/PROGRAMS/CAW/M08/AMS-0804-TRANSPORT-BOUNDARY-TRACE-REPORT.md,MOVE_TO_TARGET,N/A,MEDIUM,S13B,CAW AMS evidence/closure report,"File size 18532 bytes, SHA256 57ac6720d37f..."
FILE,DOCS/CAW/M08/AMS-0805-Pipeline-Replay-Evidence-Report.md,AMS-0805-Pipeline-Replay-Evidence-Report.md,N/A,AMS-0805 — Pipeline Replay Evidence Report,N/A,** COMPLETE & VERIFIED,N/A,N/A,N/A,Zyppi,EVIDENCE,N/A,N/A,N/A,PROGRAMS-CAW-AMS,DOCS/PROGRAMS/CAW/M08/AMS-0805-Pipeline-Replay-Evidence-Report.md,MOVE_TO_TARGET,N/A,MEDIUM,S13B,CAW AMS evidence/closure report,"File size 10897 bytes, SHA256 7e632aea5ad8..."
FILE,DOCS/CAW/M08/G-0801.md,G-0801.md,N/A,G-0801 — Temporal Semantics,N/A,N/A,N/A,N/A,N/A,Zyppi,IMPLEMENTATION,N/A,N/A,N/A,PROGRAMS-CAW-AMS,DOCS/PROGRAMS/CAW/M08/G-0801.md,MOVE_TO_TARGET,N/A,MEDIUM,S13B,CAW AMS implementation contract,"File size 19490 bytes, SHA256 92cbf8cac83e..."
FILE,DOCS/CAW/M08/G-0802.md,G-0802.md,N/A,G-0802 — Council Decision Record,N/A,** **CLOSED — WITH FOLLOW-UP AMENDMENTS** **Decision:** **Direction D — Remove or Replace the Field** **Effective:** Upon Council ratification of this record **Implementation Authority:** None granted by this record,N/A,** None granted by this record,N/A,Zyppi,IMPLEMENTATION,N/A,N/A,N/A,PROGRAMS-CAW-AMS,DOCS/PROGRAMS/CAW/M08/G-0802.md,MOVE_TO_TARGET,N/A,MEDIUM,S13B,CAW AMS implementation contract,"File size 16836 bytes, SHA256 9650b7134ce9..."
FILE,DOCS/CAW/M08/G-0803.md,G-0803.md,N/A,G-0803 — Receipt Identity,N/A,N/A,N/A,N/A,N/A,Zyppi,IMPLEMENTATION,N/A,N/A,N/A,PROGRAMS-CAW-AMS,DOCS/PROGRAMS/CAW/M08/G-0803.md,MOVE_TO_TARGET,N/A,MEDIUM,S13B,CAW AMS implementation contract,"File size 15443 bytes, SHA256 03d44a298319..."
FILE,DOCS/CAW/M08/G-0804.md,G-0804.md,N/A,ZYPPI CONSTITUTIONAL COUNCIL,N/A,"** **RATIFIED** **Selected Direction:** **Direction C — Preserve Contract but Classify Fields** **Decision Authority:** Zyppi Constitutional Council **Implementation Authority:** Consequence of ratification only; no independent semantic invention authorized **Date:** August 9, 2026",N/A,"** Zyppi Constitutional Council **Implementation Authority:** Consequence of ratification only; no independent semantic invention authorized **Date:** August 9, 2026",N/A,Zyppi,IMPLEMENTATION,N/A,N/A,N/A,PROGRAMS-CAW-AMS,DOCS/PROGRAMS/CAW/M08/G-0804.md,MOVE_TO_TARGET,N/A,MEDIUM,S13B,CAW AMS implementation contract,"File size 10989 bytes, SHA256 937e34d702c1..."
FILE,DOCS/CAW/M08/G-0805.md,G-0805.md,N/A,G-0805 — Normative Corpus Authority,N/A,N/A,N/A,N/A,N/A,Zyppi,IMPLEMENTATION,N/A,N/A,N/A,PROGRAMS-CAW-AMS,DOCS/PROGRAMS/CAW/M08/G-0805.md,MOVE_TO_TARGET,N/A,MEDIUM,S13B,CAW AMS implementation contract,"File size 17743 bytes, SHA256 3d575e0e96e9..."
FILE,DOCS/CAW/M08/G-0806.md,G-0806.md,N/A,G-0806 — Council Decision Record,N/A,** **RATIFIED** **Decision Class:** Constitutional Semantic Decision **Implementation Authority:** None granted by this record,N/A,** Zyppi Constitutional Council **Status:** **RATIFIED** **Decision Class:** Constitutional Semantic Decision **Implementation Authority:** None granted by this record,N/A,Zyppi,IMPLEMENTATION,N/A,N/A,N/A,PROGRAMS-CAW-AMS,DOCS/PROGRAMS/CAW/M08/G-0806.md,MOVE_TO_TARGET,N/A,MEDIUM,S13B,CAW AMS implementation contract,"File size 15698 bytes, SHA256 cdd010a3299b..."
FILE,DOCS/CAW/M08/G-0807.md,G-0807.md,N/A,G-0807 — Council Decision Record,N/A,** RATIFIED — CLOSED **Decision Date:** 8 August 2026 **Authority:** Zyppi Constitutional Council **Implementation Authority:** NONE GRANTED BY THIS RECORD,N/A,** Zyppi Constitutional Council **Implementation Authority:** NONE GRANTED BY THIS RECORD,N/A,Zyppi,IMPLEMENTATION,N/A,N/A,N/A,PROGRAMS-CAW-AMS,DOCS/PROGRAMS/CAW/M08/G-0807.md,MOVE_TO_TARGET,N/A,MEDIUM,S13B,CAW AMS implementation contract,"File size 15741 bytes, SHA256 1071add5d8c1..."
FILE,DOCS/CAW/M08/G-0808.md,G-0808.md,N/A,G-0808 — Execution Context Sufficiency,N/A,N/A,N/A,N/A,N/A,Zyppi,IMPLEMENTATION,N/A,N/A,N/A,PROGRAMS-CAW-AMS,DOCS/PROGRAMS/CAW/M08/G-0808.md,MOVE_TO_TARGET,N/A,MEDIUM,S13B,CAW AMS implementation contract,"File size 21730 bytes, SHA256 73d09337a7dd..."
FILE,DOCS/CAW/M08/G-0809.md,G-0809.md,N/A,ZYPPI CONSTITUTIONAL COUNCIL,N/A,"** **RATIFIED** **Selected Direction:** **Direction A — JCS + SHA-256** **Decision Authority:** Zyppi Constitutional Council **Implementation Authority:** Consequence of ratification only; no independent semantic invention authorized **Date:** August 9, 2026",N/A,"** Zyppi Constitutional Council **Implementation Authority:** Consequence of ratification only; no independent semantic invention authorized **Date:** August 9, 2026",N/A,Zyppi,IMPLEMENTATION,N/A,N/A,N/A,PROGRAMS-CAW-AMS,DOCS/PROGRAMS/CAW/M08/G-0809.md,MOVE_TO_TARGET,N/A,MEDIUM,S13B,CAW AMS implementation contract,"File size 24233 bytes, SHA256 b6bff02c4ff8..."
FILE,DOCS/CAW/M08/G-0810.md,G-0810.md,N/A,G-0810 — Receipt Persistence Boundary,N/A,** CLOSED — DIRECTION B RATIFIED **Implementation Authority:** NONE **Decision Authority:** Zyppi Constitutional Council,N/A,** NONE **Decision Authority:** Zyppi Constitutional Council,N/A,Zyppi,IMPLEMENTATION,N/A,N/A,N/A,PROGRAMS-CAW-AMS,DOCS/PROGRAMS/CAW/M08/G-0810.md,MOVE_TO_TARGET,N/A,MEDIUM,S13B,CAW AMS implementation contract,"File size 11978 bytes, SHA256 a8758baa7fb3..."
FILE,DOCS/CAW/M08/G-0811.md,G-0811.md,N/A,G-0811 — CAW-011 Dependency Correction,N/A,N/A,N/A,N/A,N/A,Zyppi,IMPLEMENTATION,N/A,N/A,N/A,PROGRAMS-CAW-AMS,DOCS/PROGRAMS/CAW/M08/G-0811.md,MOVE_TO_TARGET,N/A,MEDIUM,S13B,CAW AMS implementation contract,"File size 20775 bytes, SHA256 4fc9f0898014..."
FILE,DOCS/CAW/M08/G-0812.md,G-0812.md,N/A,G-0812 — M04 Pipeline Mapping,N/A,N/A,N/A,N/A,N/A,Zyppi,IMPLEMENTATION,N/A,N/A,N/A,PROGRAMS-CAW-AMS,DOCS/PROGRAMS/CAW/M08/G-0812.md,MOVE_TO_TARGET,N/A,MEDIUM,S13B,CAW AMS implementation contract,"File size 16603 bytes, SHA256 a71188cd2977..."
FILE,DOCS/CAW/M08/G-0813.md,G-0813.md,N/A,G-0813 — Execution Budget Semantics,N/A,**,N/A,**,N/A,Zyppi,IMPLEMENTATION,N/A,N/A,N/A,PROGRAMS-CAW-AMS,DOCS/PROGRAMS/CAW/M08/G-0813.md,MOVE_TO_TARGET,N/A,MEDIUM,S13B,CAW AMS implementation contract,"File size 20882 bytes, SHA256 a864601c8d04..."
FILE,DOCS/CAW/M08/G-0814.md,G-0814.md,N/A,G-0814 — Execution Identity,N/A,N/A,N/A,N/A,N/A,Zyppi,IMPLEMENTATION,N/A,N/A,N/A,PROGRAMS-CAW-AMS,DOCS/PROGRAMS/CAW/M08/G-0814.md,MOVE_TO_TARGET,N/A,MEDIUM,S13B,CAW AMS implementation contract,"File size 11983 bytes, SHA256 ce013eb7842a..."
FILE,DOCS/CAW/M08/G-0815.md,G-0815.md,N/A,G-0815 — Policy Version Semantics,N/A,N/A,N/A,N/A,N/A,Zyppi,IMPLEMENTATION,N/A,N/A,N/A,PROGRAMS-CAW-AMS,DOCS/PROGRAMS/CAW/M08/G-0815.md,MOVE_TO_TARGET,N/A,MEDIUM,S13B,CAW AMS implementation contract,"File size 17430 bytes, SHA256 39fa07c4464f..."
FILE,DOCS/CAW/M08/G-0816.md,G-0816.md,N/A,G-0816 — Canonical Decision Summary,N/A,N/A,N/A,N/A,N/A,Zyppi,IMPLEMENTATION,N/A,N/A,N/A,PROGRAMS-CAW-AMS,DOCS/PROGRAMS/CAW/M08/G-0816.md,MOVE_TO_TARGET,N/A,MEDIUM,S13B,CAW AMS implementation contract,"File size 17390 bytes, SHA256 8017e653ecab..."
FILE,DOCS/CAW/M08/G-0817.md,G-0817.md,N/A,G-0817 — Constitutional Diagnostics,N/A,N/A,N/A,N/A,N/A,Zyppi,IMPLEMENTATION,N/A,N/A,N/A,PROGRAMS-CAW-AMS,DOCS/PROGRAMS/CAW/M08/G-0817.md,MOVE_TO_TARGET,N/A,MEDIUM,S13B,CAW AMS implementation contract,"File size 23181 bytes, SHA256 4b79543c401a..."
FILE,DOCS/CAW/M08/M08-CLOSURE.md,M08-CLOSURE.md,N/A,M08-CLOSURE — Milestone Closure Materialization Record,N/A,** CLOSED WITH DOCUMENTED BLOCKERS,N/A,** Zyppi Constitutional Council,N/A,Zyppi,EVIDENCE,N/A,N/A,N/A,PROGRAMS-CAW-AMS,DOCS/PROGRAMS/CAW/M08/M08-CLOSURE.md,MOVE_TO_TARGET,N/A,MEDIUM,S13B,CAW AMS evidence/closure report,"File size 32481 bytes, SHA256 720d51e6612a..."
FILE,DOCS/CAW/M08/M08-PLAN.md,M08-PLAN.md,N/A,M08-PLAN v1.4 — FINAL,N/A,** FINAL — RATIFICATION CANDIDATE **Authority:** Zyppi Constitutional Council **Implementation Authority:** NONE — delegated only through individually authorized AMS mandates **Supersedes:** M08-PLAN v1.3 **Governing Constitutional Gate Baseline:** G-0801 through G-0817 — CLOSED,N/A,** Zyppi Constitutional Council **Implementation Authority:** NONE — delegated only through individually authorized AMS mandates **Supersedes:** M08-PLAN v1.3 **Governing Constitutional Gate Baseline:** G-0801 through G-0817 — CLOSED,N/A,Zyppi,IMPLEMENTATION,N/A,** M08-PLAN v1.3 **Governing Constitutional Gate Baseline:** G-0801 through G-0817 — CLOSED,N/A,PROGRAMS-CAW-AMS,DOCS/PROGRAMS/CAW/M08/M08-PLAN.md,MOVE_TO_TARGET,N/A,MEDIUM,S13B,CAW milestone prep/plan artifact,"File size 34218 bytes, SHA256 3e4f025b353a..."
FILE,DOCS/CAW/M08/M08-PREP.md,M08-PREP.md,N/A,M08-PREP — Runtime Verification Pipeline,N/A,** PROPOSED — COUNCIL RATIFICATION **Milestone:** M08 — Runtime Verification Pipeline **Phase:** Commerce Atlas Wedge — Phase 2 **Target Artifact:**,N/A,** Zyppi Constitutional Council **Implementation Authority:** NONE **AMS-0801–AMS-0805:** WITHHELD pending applicable Council Gate resolution,N/A,Zyppi,IMPLEMENTATION,N/A,** M08-PREP v1.1 **Authority:** Zyppi Constitutional Council **Implementation Authority:** NONE **AMS-0801–AMS-0805:** WITHHELD pending applicable Council Gate resolution,N/A,PROGRAMS-CAW-AMS,DOCS/PROGRAMS/CAW/M08/M08-PREP.md,MOVE_TO_TARGET,N/A,MEDIUM,S13B,CAW milestone prep/plan artifact,"File size 32079 bytes, SHA256 9daa61ad4778..."
FILE,DOCS/CAW/M08/M08-reconnaissance.md,M08-reconnaissance.md,N/A,M08-RECON — Runtime Verification Pipeline Reconnaissance Report,N/A,** COMPLETE,N/A,** Zyppi Constitutional Council,N/A,Zyppi,IMPLEMENTATION,N/A,N/A,N/A,PROGRAMS-CAW-AMS,DOCS/PROGRAMS/CAW/M08/M08-reconnaissance.md,MOVE_TO_TARGET,N/A,MEDIUM,S13B,CAW AMS implementation contract,"File size 47650 bytes, SHA256 d5bdc408495a..."
FILE,DOCS/CAW/OPEN-001-Open-Constitutional-Questions.md,OPEN-001-Open-Constitutional-Questions.md,N/A,OPEN-001 — Open Constitutional Questions,N/A,"ACTIVE (tracking doc — not constitutional law, not a CEngS/CAW document)**",N/A,N/A,N/A,Zyppi,CANONICAL-ACTIVE,N/A,N/A,N/A,PROGRAMS-CAW-CORE,DOCS/PROGRAMS/CAW/CORE/OPEN-001-Open-Constitutional-Questions.md,MOVE_TO_TARGET,N/A,HIGH,S12,Active CAW Core specification,"File size 4656 bytes, SHA256 72dcaf9a3e87..."
FILE,DOCS/CAW/RR-CAW-011-001.md,RR-CAW-011-001.md,N/A,CAW-011 Reconciliation Review,N/A,** **RATIFIED**,N/A,"** Chair, Zyppi Constitutional Council",N/A,Zyppi,CANONICAL-ACTIVE,N/A,N/A,N/A,PROGRAMS-CAW-CORE,DOCS/PROGRAMS/CAW/CORE/RR-CAW-011-001.md,MOVE_TO_TARGET,N/A,HIGH,S12,Active CAW Core specification,"File size 5495 bytes, SHA256 7d331181f37d..."
FILE,DOCS/CAW/_CAW-000-Navigation-Index.md,_CAW-000-Navigation-Index.md,N/A,CAW-000 — Navigation Index,N/A,ACTIVE · Commerce Atlas Wedge (Phase 2) Execution Series**,N/A,N/A,N/A,Zyppi,SUPERSEDED,N/A,N/A,N/A,PROGRAMS-CAW-CORE,DOCS/PROGRAMS/CAW/CORE/_CAW-000-Navigation-Index.md,MOVE_TO_TARGET,N/A,HIGH,S12,Superseded legacy CAW specification,"File size 3189 bytes, SHA256 2eb6246abeb1..."
FILE,DOCS/CAW/_CAW-002-System-Architecture.md,_CAW-002-System-Architecture.md,N/A,CAW-002 — System Architecture,N/A,ACTIVE**,N/A,N/A,N/A,Zyppi,SUPERSEDED,N/A,N/A,N/A,PROGRAMS-CAW-CORE,DOCS/PROGRAMS/CAW/CORE/_CAW-002-System-Architecture.md,MOVE_TO_TARGET,N/A,HIGH,S12,Superseded legacy CAW specification,"File size 1998 bytes, SHA256 6501bf62959a..."
FILE,DOCS/CAW/_CAW-004-Repository-Map.md,_CAW-004-Repository-Map.md,N/A,CAW-004 — Repository Map,N/A,SUPERSEDED · Lifecycle: INACTIVE**,N/A,CEngS-002 v2.1,N/A,N/A,SUPERSEDED,N/A,N/A,N/A,PROGRAMS-CAW-CORE,DOCS/PROGRAMS/CAW/CORE/_CAW-004-Repository-Map.md,MOVE_TO_TARGET,N/A,HIGH,S12,Superseded legacy CAW specification,"File size 500 bytes, SHA256 af629249402d..."
FILE,DOCS/CEngS-v2/CAW-001.md,CAW-001.md,N/A,Commerce Atlas Wedge Specification (CAW-001),0.1,Draft,Implementation Specification,N/A,N/A,Zyppi,GOVERNANCE,N/A,N/A,N/A,GOVERNANCE-ENGINEERING,DOCS/GOVERNANCE/ENGINEERING/CAW-001.md,MOVE_TO_TARGET,N/A,MEDIUM,S11,CEngS engineering governance material,"File size 17050 bytes, SHA256 cdd23e7b64f8..."
FILE,DOCS/CEngS-v2/CAW-Series-Full-28-7-2026.md,CAW-Series-Full-28-7-2026.md,N/A,CAW-000 — Navigation Index,N/A,ACTIVE · Commerce Atlas Wedge (Phase 2) Execution Series**,N/A,N/A,N/A,Zyppi,GOVERNANCE,N/A,N/A,N/A,GOVERNANCE-ENGINEERING,DOCS/GOVERNANCE/ENGINEERING/CAW-Series-Full-28-7-2026.md,MOVE_TO_TARGET,N/A,MEDIUM,S11,CEngS v2.0 Ratified Engineering Governance Standard,"File size 58422 bytes, SHA256 6c6c2da1f199..."
FILE,DOCS/CEngS-v2/CEngS-000-Navigation-Index.md,CEngS-000-Navigation-Index.md,N/A,CEngS-000 — Engineering Navigation Index,N/A,"RATIFIED · Supersedes CEngS-001–010 (v1.0 Draft), CES-005**",N/A,N/A,N/A,N/A,GOVERNANCE,N/A,N/A,N/A,GOVERNANCE-ENGINEERING,DOCS/GOVERNANCE/ENGINEERING/CEngS-000-Navigation-Index.md,MOVE_TO_TARGET,N/A,MEDIUM,S11,CEngS v2.0 Ratified Engineering Governance Standard,"File size 5912 bytes, SHA256 bf71b140d252..."
FILE,DOCS/CEngS-v2/CEngS-001-Engineering-Constitution.md,CEngS-001-Engineering-Constitution.md,N/A,CEngS-001 — Engineering Constitution,N/A,"RATIFIED · Authority: Constitutional (immutable) · Depends On: ZRM-001, POL-001, SEC-001, RI-001, RI-006**",N/A,"Constitutional (immutable) · Depends On: ZRM-001, POL-001, SEC-001, RI-001, RI-006**",N/A,Zyppi,GOVERNANCE,"ZRM-001, POL-001, SEC-001, RI-001, RI-006**",N/A,N/A,GOVERNANCE-ENGINEERING,DOCS/GOVERNANCE/ENGINEERING/CEngS-001-Engineering-Constitution.md,MOVE_TO_TARGET,N/A,MEDIUM,S11,CEngS v2.0 Ratified Engineering Governance Standard,"File size 6382 bytes, SHA256 387a544eb3d7..."
FILE,DOCS/CEngS-v2/CEngS-002-Engineering-Rules.md,CEngS-002-Engineering-Rules.md,N/A,CEngS-002 — Engineering Rules,N/A,RATIFIED · Authority: Engineering Standard (may evolve) · Depends On: CEngS-001**,N/A,Engineering Standard (may evolve) · Depends On: CEngS-001**,N/A,N/A,GOVERNANCE,CEngS-001**,N/A,N/A,GOVERNANCE-ENGINEERING,DOCS/GOVERNANCE/ENGINEERING/CEngS-002-Engineering-Rules.md,MOVE_TO_TARGET,N/A,MEDIUM,S11,CEngS v2.0 Ratified Engineering Governance Standard,"File size 5226 bytes, SHA256 e257a13658ba..."
FILE,DOCS/CEngS-v2/CEngS-003-AI-Engineering-Mandate.md,CEngS-003-AI-Engineering-Mandate.md,N/A,CEngS-003 — AI Engineering Mandate,N/A,"RATIFIED · Authority: Engineering Standard · Depends On: CEngS-001, CEngS-002**",N/A,"Engineering Standard · Depends On: CEngS-001, CEngS-002**",N/A,N/A,GOVERNANCE,"CEngS-001, CEngS-002**",N/A,N/A,GOVERNANCE-ENGINEERING,DOCS/GOVERNANCE/ENGINEERING/CEngS-003-AI-Engineering-Mandate.md,MOVE_TO_TARGET,N/A,MEDIUM,S11,CEngS v2.0 Ratified Engineering Governance Standard,"File size 6809 bytes, SHA256 6a759bae4c4f..."
FILE,DOCS/CEngS-v2/CEngS-101-Testing-Standard.md,CEngS-101-Testing-Standard.md,N/A,CEngS-101 — Testing & Verification Standard,N/A,"RATIFIED · Authority: Operational Standard · Depends On: CEngS-001, CEngS-002, CEngS-003**",N/A,"Operational Standard · Depends On: CEngS-001, CEngS-002, CEngS-003**",N/A,N/A,GOVERNANCE,"CEngS-001, CEngS-002, CEngS-003**","CES-005 ""Constitutional Testing Standard"" (legacy typo'd prefix — same document)**",N/A,GOVERNANCE-ENGINEERING,DOCS/GOVERNANCE/ENGINEERING/CEngS-101-Testing-Standard.md,MOVE_TO_TARGET,N/A,MEDIUM,S11,CEngS v2.0 Ratified Engineering Governance Standard,"File size 5915 bytes, SHA256 af4b3104c106..."
FILE,DOCS/CEngS-v2/CEngS-102-Review-CI-Release-Standard.md,CEngS-102-Review-CI-Release-Standard.md,N/A,"CEngS-102 — Review, CI/CD & Release Standard",N/A,"RATIFIED · Authority: Operational Standard · Depends On: CEngS-001, CEngS-002, CEngS-003, CEngS-101**",N/A,"Operational Standard · Depends On: CEngS-001, CEngS-002, CEngS-003, CEngS-101**",N/A,N/A,GOVERNANCE,"CEngS-001, CEngS-002, CEngS-003, CEngS-101**",N/A,N/A,GOVERNANCE-ENGINEERING,DOCS/GOVERNANCE/ENGINEERING/CEngS-102-Review-CI-Release-Standard.md,MOVE_TO_TARGET,N/A,MEDIUM,S11,CEngS v2.0 Ratified Engineering Governance Standard,"File size 6036 bytes, SHA256 c8c4a8e7e85d..."
FILE,DOCS/CEngS-v2/CEngS-103-Performance-Standard.md,CEngS-103-Performance-Standard.md,N/A,CEngS-103 — Performance & Benchmark Standard,N/A,"RATIFIED · Authority: Operational Standard · Depends On: CEngS-001, CEngS-101, CEngS-102**",N/A,"Operational Standard · Depends On: CEngS-001, CEngS-101, CEngS-102**",N/A,N/A,GOVERNANCE,"CEngS-001, CEngS-101, CEngS-102**",CEngS-009**,N/A,GOVERNANCE-ENGINEERING,DOCS/GOVERNANCE/ENGINEERING/CEngS-103-Performance-Standard.md,MOVE_TO_TARGET,N/A,MEDIUM,S11,CEngS v2.0 Ratified Engineering Governance Standard,"File size 3561 bytes, SHA256 d539490f550f..."
FILE,DOCS/CEngS-v2/CEngS-104-Observability-Standard.md,CEngS-104-Observability-Standard.md,N/A,CEngS-104 — Observability & Operational Evidence Standard,N/A,"RATIFIED · Authority: Operational Standard · Depends On: CEngS-001, CEngS-101, CEngS-102, CEngS-103**",N/A,"Operational Standard · Depends On: CEngS-001, CEngS-101, CEngS-102, CEngS-103**",N/A,N/A,GOVERNANCE,"CEngS-001, CEngS-101, CEngS-102, CEngS-103**",CEngS-010**,N/A,GOVERNANCE-ENGINEERING,DOCS/GOVERNANCE/ENGINEERING/CEngS-104-Observability-Standard.md,MOVE_TO_TARGET,N/A,MEDIUM,S11,CEngS v2.0 Ratified Engineering Governance Standard,"File size 3658 bytes, SHA256 591ba5a5822e..."
FILE,DOCS/CEngS-v2/CEngS-105-Documentation-Standard-1.md,CEngS-105-Documentation-Standard-1.md,N/A,CEngS-105 — Documentation Standard,N/A,"RATIFIED · Authority: Operational Standard · Depends On: CEngS-001, CEngS-002**",N/A,"Operational Standard · Depends On: CEngS-001, CEngS-002**",N/A,N/A,GOVERNANCE,"CEngS-001, CEngS-002**",documentation clauses previously duplicated across legacy CEngS-001/002/003/004**,N/A,GOVERNANCE-ENGINEERING,DOCS/GOVERNANCE/ENGINEERING/CEngS-105-Documentation-Standard-1.md,MOVE_TO_TARGET,N/A,MEDIUM,S11,CEngS v2.0 Ratified Engineering Governance Standard,"File size 1195 bytes, SHA256 df66efef11d6..."
FILE,DOCS/CEngS-v2/CEngS-105-Documentation-Standard.md,CEngS-105-Documentation-Standard.md,N/A,CEngS-105 — Documentation Standard,N/A,"RATIFIED · Authority: Operational Standard · Depends On: CEngS-001, CEngS-002**",N/A,"Operational Standard · Depends On: CEngS-001, CEngS-002**",N/A,N/A,DUPLICATE,"CEngS-001, CEngS-002**",documentation clauses previously duplicated across legacy CEngS-001/002/003/004**,N/A,DUPLICATE,DOCS/ARCHIVE/DUPLICATES/CEngS-105-Documentation-Standard.md,CONSOLIDATE_OR_DEPRECATE,DOCS/CEngS-v2/CEngS-105-Documentation-Standard-1.md,LOW,S14,Byte-identical SHA256 match with primary DOCS/CEngS-v2/CEngS-105-Documentation-Standard-1.md,"File size 1195 bytes, SHA256 df66efef11d6..."
FILE,DOCS/CEngS-v2/CEngS-v2-full-27-7-2026.md,CEngS-v2-full-27-7-2026.md,N/A,CEngS-000 — Engineering Navigation Index,N/A,"RATIFIED · Supersedes CEngS-001–010 (v1.0 Draft), CES-005**",N/A,N/A,N/A,Zyppi,GOVERNANCE,N/A,N/A,N/A,GOVERNANCE-ENGINEERING,DOCS/GOVERNANCE/ENGINEERING/CEngS-v2-full-27-7-2026.md,MOVE_TO_TARGET,N/A,MEDIUM,S11,CEngS v2.0 Ratified Engineering Governance Standard,"File size 41495 bytes, SHA256 c506752b3d34..."
FILE,DOCS/CEngS-v2/CL-001-AI-PR-Checklist.md,CL-001-AI-PR-Checklist.md,N/A,CL-001 — AI Coding / PR Checklist,N/A,N/A,N/A,N/A,N/A,N/A,GOVERNANCE,N/A,N/A,N/A,GOVERNANCE-ENGINEERING,DOCS/GOVERNANCE/ENGINEERING/CL-001-AI-PR-Checklist.md,MOVE_TO_TARGET,N/A,MEDIUM,S11,CEngS engineering governance material,"File size 1115 bytes, SHA256 6afbe3ffb474..."
FILE,DOCS/CEngS-v2/CL-002-Release-Checklist.md,CL-002-Release-Checklist.md,N/A,CL-002 — Release Checklist,N/A,N/A,N/A,N/A,N/A,N/A,GOVERNANCE,N/A,N/A,N/A,GOVERNANCE-ENGINEERING,DOCS/GOVERNANCE/ENGINEERING/CL-002-Release-Checklist.md,MOVE_TO_TARGET,N/A,MEDIUM,S11,CEngS engineering governance material,"File size 838 bytes, SHA256 631ff3afe2ff..."
FILE,DOCS/Commerce-Atlas/CA-000.md,CA-000.md,N/A,CA-000 — Commerce Atlas Charter & Constitutional Freeze,N/A,** Ratified,** Constitutional Charter,N/A,N/A,Zyppi,CANONICAL-ACTIVE,"** REALITY-001, SIOS Constitution, WS-00A",** None,N/A,CONSTITUTION-COMMERCE-ATLAS,DOCS/CONSTITUTION/06-DOMAIN-CONSTITUTIONS/COMMERCE-ATLAS/CA-000.md,MOVE_TO_TARGET,N/A,HIGH,S11,Ratified Commerce Atlas Charter CA-000,"File size 7601 bytes, SHA256 36990e7bcb15..."
